timestamp,station_code,weather_type,severity,temperature,humidity,wind_speed,visibility_km
2025-09-11 14:00:00,ZSH,Dense_Fog,medium,33,41,7,8
2025-09-11 14:00:00,CSN,Clear,low,23,67,11,10
2025-09-11 14:00:00,YAI,Light_Rain,medium,35,32,23,8
2025-09-11 14:00:00,ATO,Clear,low,41,82,20,10
2025-09-11 14:00:00,LSR,Dense_Fog,medium,37,65,17,8
2025-09-11 14:00:00,DID,Light_Rain,medium,21,89,20,7
2025-09-11 14:00:00,KFI,Heavy_Rain,low,19,50,20,3
2025-09-11 14:00:00,MXI,Light_Rain,medium,43,35,11,2
2025-09-11 14:00:00,ZTM,Heavy_Rain,medium,16,61,5,1
2025-09-11 14:00:00,CXC,Clear,low,27,62,22,10
2025-09-11 14:00:00,QTE,Light_Rain,medium,19,71,6,1
2025-09-11 14:00:00,LPS,Light_Rain,low,32,83,11,6
2025-09-11 14:00:00,KKU,Light_Rain,medium,32,77,5,5
2025-09-11 14:00:00,KUF,Heavy_Rain,high,22,88,6,1
2025-09-11 14:00:00,KYI,Clear,low,18,78,13,10
2025-09-11 14:00:00,UWE,Clear,low,32,42,25,10
2025-09-11 14:00:00,HKK,Clear,low,32,44,14,10
2025-09-11 14:00:00,AVX,Heavy_Rain,low,42,50,18,6
2025-09-11 14:00:00,VUG,Light_Rain,low,45,64,11,4
2025-09-11 14:00:00,MKT,Clear,low,45,71,21,10
2025-09-11 14:00:00,YDJ,Clear,low,45,69,22,10
2025-09-11 14:00:00,TUF,Dense_Fog,medium,32,59,13,2
2025-09-11 14:00:00,EAC,Clear,low,31,77,8,10
2025-09-11 14:00:00,SFP,Heavy_Rain,low,17,43,12,2
2025-09-11 14:00:00,TXJ,Clear,low,28,51,8,10
2025-09-11 14:00:00,VKZ,Dense_Fog,high,19,30,11,7
2025-09-11 14:00:00,AOA,Dense_Fog,medium,32,38,20,1
2025-09-11 14:00:00,IXJ,Clear,low,22,84,25,10
2025-09-11 14:00:00,RPW,Heatwave,medium,43,88,23,8
2025-09-11 14:00:00,QEA,Light_Rain,low,35,84,17,4
2025-09-11 14:00:00,WEI,Heavy_Rain,low,32,34,15,2
2025-09-11 14:00:00,VOO,Heavy_Rain,low,27,31,24,4
2025-09-11 14:00:00,BBJ,Clear,low,42,69,14,10
2025-09-11 15:00:00,HZP,Heavy_Rain,low,39,46,19,8
2025-09-11 15:00:00,SCB,Clear,low,16,59,15,10
2025-09-11 15:00:00,CPX,Clear,low,37,71,8,10
2025-09-11 15:00:00,MRT,Heatwave,low,42,86,11,2
2025-09-11 15:00:00,ARY,Heatwave,low,50,48,19,8
2025-09-11 15:00:00,AJM,Dense_Fog,low,36,56,10,2
2025-09-11 15:00:00,OZR,Clear,low,24,46,23,10
2025-09-11 15:00:00,KXK,Dense_Fog,medium,44,37,5,5
2025-09-11 15:00:00,UOI,Clear,low,37,37,15,10
2025-09-11 15:00:00,QOU,Clear,low,45,57,8,10
2025-09-11 15:00:00,FMG,Heavy_Rain,high,27,35,10,1
2025-09-11 15:00:00,MKC,Light_Rain,medium,18,40,9,8
2025-09-11 15:00:00,JDC,Light_Rain,low,43,50,14,7
2025-09-11 15:00:00,QXH,Clear,low,29,61,23,10
2025-09-11 15:00:00,XWW,Clear,low,15,86,14,10
2025-09-11 15:00:00,HVR,Heavy_Rain,low,32,64,20,7
2025-09-11 15:00:00,KYU,Heavy_Rain,medium,27,79,6,3
2025-09-11 15:00:00,IXO,Light_Rain,medium,15,47,14,6
2025-09-11 15:00:00,DXE,Heavy_Rain,high,32,35,20,2
2025-09-11 15:00:00,XFE,Clear,low,23,57,24,10
2025-09-11 15:00:00,TZU,Clear,low,20,90,21,10
2025-09-11 15:00:00,RXK,Light_Rain,medium,28,80,17,6
2025-09-11 15:00:00,VPP,Clear,low,25,40,15,10
2025-09-11 15:00:00,OAR,Clear,low,24,87,5,10
2025-09-11 15:00:00,XUT,Heavy_Rain,medium,15,86,10,1
2025-09-11 15:00:00,KOK,Clear,low,20,51,23,10
2025-09-11 15:00:00,MDV,Clear,low,32,43,13,10
2025-09-11 15:00:00,CES,Clear,low,32,60,25,10
2025-09-11 15:00:00,MDS,Heatwave,low,50,81,20,3
2025-09-11 15:00:00,ZPK,Clear,low,25,57,17,10
2025-09-11 15:00:00,IEX,Clear,low,33,71,15,10
2025-09-11 15:00:00,SFZ,Clear,low,35,87,10,10
2025-09-11 15:00:00,PBH,Clear,low,18,80,16,10
2025-09-11 15:00:00,DBZ,Clear,low,33,54,22,10
2025-09-11 15:00:00,XVD,Clear,low,23,81,23,10
2025-09-11 15:00:00,KPU,Light_Rain,medium,22,31,20,8
2025-09-11 15:00:00,ESS,Heavy_Rain,medium,29,45,6,6
2025-09-11 15:00:00,UKW,Clear,low,39,44,9,10
2025-09-11 15:00:00,JDI,Light_Rain,low,17,59,5,3
2025-09-11 15:00:00,XGO,Clear,low,27,89,15,10
2025-09-11 15:00:00,OXM,Light_Rain,high,35,80,9,1
2025-09-11 15:00:00,EFT,Dust_Storm,medium,18,48,13,3
2025-09-11 15:00:00,PWY,Clear,low,23,79,21,10
2025-09-11 15:00:00,WTN,Light_Rain,medium,41,83,25,3
2025-09-11 15:00:00,MFG,Clear,low,16,70,22,10
2025-09-11 15:00:00,IVA,Clear,low,24,67,7,10
2025-09-11 15:00:00,QUJ,Light_Rain,low,36,88,10,5
2025-09-11 15:00:00,TDR,Light_Rain,medium,35,58,13,6
2025-09-11 15:00:00,EEF,Clear,low,18,33,12,10
2025-09-11 15:00:00,IMO,Clear,low,23,33,19,10
2025-09-11 15:00:00,QFP,Clear,low,37,51,14,10
2025-09-11 15:00:00,YGR,Heatwave,low,49,53,21,2
2025-09-11 15:00:00,LBB,Clear,low,33,40,20,10
2025-09-11 15:00:00,ZAR,Heavy_Rain,low,29,43,24,2
2025-09-11 15:00:00,PJA,Light_Rain,medium,31,83,13,7
2025-09-11 15:00:00,JQY,Clear,low,42,64,20,10
2025-09-11 15:00:00,YQM,Light_Rain,medium,42,75,9,3
2025-09-11 15:00:00,FFP,Clear,low,44,57,6,10
2025-09-11 15:00:00,TXT,Heavy_Rain,medium,21,65,17,6
2025-09-11 15:00:00,XMG,Dust_Storm,medium,35,35,16,7
2025-09-11 15:00:00,EXX,Light_Rain,low,41,71,6,1
2025-09-11 15:00:00,UNA,Heavy_Rain,low,38,83,13,7
2025-09-11 15:00:00,BPA,Clear,low,34,72,11,10
2025-09-11 15:00:00,UND,Heavy_Rain,low,25,38,21,1
2025-09-11 15:00:00,GNC,Clear,low,38,68,15,10
2025-09-11 15:00:00,NCQ,Light_Rain,low,16,89,22,1
2025-09-11 15:00:00,YRO,Clear,low,44,79,23,10
2025-09-11 15:00:00,XUW,Light_Rain,low,24,59,6,5
2025-09-11 15:00:00,WHV,Light_Rain,low,30,71,15,3
2025-09-11 15:00:00,ZOB,Clear,low,19,61,15,10
2025-09-11 15:00:00,QPZ,Light_Rain,medium,33,81,22,4
2025-09-11 15:00:00,WKK,Clear,low,40,59,5,10
2025-09-11 15:00:00,TUJ,Dense_Fog,medium,30,31,24,6
2025-09-11 15:00:00,LNT,Clear,low,33,58,15,10
2025-09-11 15:00:00,AWS,Clear,low,27,84,6,10
2025-09-11 15:00:00,VZB,Clear,low,26,71,16,10
2025-09-11 15:00:00,UBV,Heavy_Rain,medium,19,76,12,5
2025-09-11 15:00:00,BCN,Clear,low,32,83,18,10
2025-09-11 15:00:00,MQV,Cyclone,medium,22,60,60,3
2025-09-11 15:00:00,HGD,Clear,low,37,47,6,10
2025-09-11 15:00:00,OMD,Clear,low,34,42,23,10
2025-09-11 15:00:00,VYY,Clear,low,16,67,15,10
2025-09-11 15:00:00,ROO,Light_Rain,low,36,58,16,2
2025-09-11 15:00:00,VJX,Dense_Fog,medium,15,87,25,7
2025-09-11 15:00:00,PAH,Clear,low,31,55,22,10
2025-09-11 15:00:00,XFO,Dense_Fog,medium,43,44,19,1
2025-09-11 15:00:00,QXU,Clear,low,44,51,7,10
2025-09-11 15:00:00,RRG,Clear,low,24,44,17,10
2025-09-11 15:00:00,GFA,Light_Rain,low,34,37,7,6
2025-09-11 15:00:00,CKK,Clear,low,21,46,13,10
2025-09-11 15:00:00,ZSY,Clear,low,26,71,5,10
2025-09-11 15:00:00,PMW,Clear,low,33,71,11,10
2025-09-11 15:00:00,MZQ,Clear,low,42,85,13,10
2025-09-11 15:00:00,WEQ,Cyclone,low,37,68,113,7
2025-09-11 15:00:00,ZYP,Clear,low,33,90,14,10
2025-09-11 15:00:00,KHT,Clear,low,25,78,10,10
2025-09-11 15:00:00,ICD,Clear,low,43,89,10,10
2025-09-11 15:00:00,OVZ,Clear,low,43,60,8,10
2025-09-11 15:00:00,QDS,Clear,low,38,68,13,10
2025-09-11 15:00:00,UCA,Clear,low,18,67,23,10
2025-09-11 15:00:00,DSO,Heavy_Rain,low,20,58,20,3
2025-09-11 15:00:00,CGX,Clear,low,23,61,5,10
2025-09-11 15:00:00,EHT,Clear,low,45,44,12,10
2025-09-11 15:00:00,LTC,Clear,low,38,43,7,10
2025-09-11 15:00:00,XHL,Clear,low,40,70,12,10
2025-09-11 15:00:00,PQN,Heatwave,low,42,60,6,8
2025-09-11 15:00:00,DQD,Dense_Fog,medium,41,62,8,8
2025-09-11 15:00:00,VKX,Dense_Fog,high,39,63,13,1
2025-09-11 15:00:00,EWT,Clear,low,34,52,14,10
2025-09-11 15:00:00,PPB,Clear,low,30,33,7,10
2025-09-11 15:00:00,ZWM,Light_Rain,medium,43,51,18,6
2025-09-11 15:00:00,IKD,Dense_Fog,medium,30,77,17,6
2025-09-11 15:00:00,DKQ,Clear,low,44,81,20,10
2025-09-11 15:00:00,XGL,Clear,low,43,30,6,10
2025-09-11 15:00:00,SYR,Dense_Fog,medium,44,54,9,8
2025-09-11 15:00:00,KEB,Heavy_Rain,low,26,61,13,5
2025-09-11 15:00:00,LDH,Clear,low,44,67,9,10
2025-09-11 15:00:00,ZSH,Clear,low,33,54,10,10
2025-09-11 15:00:00,CSN,Clear,low,21,34,18,10
2025-09-11 15:00:00,YAI,Heavy_Rain,medium,16,76,14,4
2025-09-11 15:00:00,ATO,Light_Rain,medium,16,76,14,4
2025-09-11 15:00:00,LSR,Dense_Fog,low,30,39,14,6
2025-09-11 15:00:00,DID,Light_Rain,low,45,71,18,3
2025-09-11 15:00:00,KFI,Heavy_Rain,low,16,62,21,2
2025-09-11 15:00:00,MXI,Dense_Fog,low,15,65,20,6
2025-09-11 15:00:00,ZTM,Heavy_Rain,low,17,46,10,8
2025-09-11 15:00:00,CXC,Clear,low,45,75,5,10
2025-09-11 15:00:00,QTE,Clear,low,31,51,13,10
2025-09-11 15:00:00,LPS,Clear,low,27,79,14,10
2025-09-11 15:00:00,KKU,Light_Rain,medium,34,63,12,4
2025-09-11 15:00:00,KUF,Heavy_Rain,medium,41,31,18,5
2025-09-11 15:00:00,KYI,Clear,low,33,49,14,10
2025-09-11 15:00:00,UWE,Clear,low,15,88,24,10
2025-09-11 15:00:00,HKK,Clear,low,25,53,5,10
2025-09-11 15:00:00,AVX,Clear,low,34,87,8,10
2025-09-11 15:00:00,VUG,Clear,low,24,40,21,10
2025-09-11 15:00:00,MKT,Clear,low,30,87,13,10
2025-09-11 15:00:00,YDJ,Clear,low,42,53,24,10
2025-09-11 15:00:00,TUF,Dense_Fog,low,28,67,22,6
2025-09-11 15:00:00,EAC,Clear,low,29,42,8,10
2025-09-11 15:00:00,SFP,Heavy_Rain,medium,23,50,13,3
2025-09-11 15:00:00,TXJ,Clear,low,22,71,17,10
2025-09-11 15:00:00,VKZ,Dense_Fog,high,36,81,24,4
2025-09-11 15:00:00,AOA,Dense_Fog,high,44,35,14,3
2025-09-11 15:00:00,IXJ,Clear,low,35,75,23,10
2025-09-11 15:00:00,RPW,Heatwave,low,45,36,13,1
2025-09-11 15:00:00,QEA,Light_Rain,low,31,64,24,1
2025-09-11 15:00:00,WEI,Heavy_Rain,medium,44,65,14,3
2025-09-11 15:00:00,VOO,Light_Rain,medium,19,81,9,8
2025-09-11 15:00:00,BBJ,Light_Rain,low,41,65,13,7
2025-09-11 16:00:00,HZP,Light_Rain,low,43,78,16,5
2025-09-11 16:00:00,SCB,Clear,low,25,43,7,10
2025-09-11 16:00:00,CPX,Clear,low,16,79,16,10
2025-09-11 16:00:00,MRT,Cyclone,medium,21,34,66,1
2025-09-11 16:00:00,ARY,Heatwave,low,42,57,21,5
2025-09-11 16:00:00,AJM,Dense_Fog,medium,19,35,7,8
2025-09-11 16:00:00,OZR,Light_Rain,low,25,79,5,4
2025-09-11 16:00:00,KXK,Light_Rain,low,15,81,21,5
2025-09-11 16:00:00,UOI,Dense_Fog,high,39,76,5,1
2025-09-11 16:00:00,QOU,Clear,low,38,41,13,10
2025-09-11 16:00:00,FMG,Clear,low,36,52,12,10
2025-09-11 16:00:00,MKC,Light_Rain,high,23,54,15,7
2025-09-11 16:00:00,JDC,Heavy_Rain,medium,17,83,25,3
2025-09-11 16:00:00,QXH,Clear,low,26,84,15,10
2025-09-11 16:00:00,XWW,Clear,low,24,89,23,10
2025-09-11 16:00:00,HVR,Heavy_Rain,medium,28,76,14,6
2025-09-11 16:00:00,KYU,Heavy_Rain,high,31,35,10,1
2025-09-11 16:00:00,IXO,Heavy_Rain,medium,40,41,6,2
2025-09-11 16:00:00,DXE,Heavy_Rain,low,30,82,24,6
2025-09-11 16:00:00,XFE,Clear,low,38,35,11,10
2025-09-11 16:00:00,TZU,Clear,low,36,82,8,10
2025-09-11 16:00:00,RXK,Light_Rain,low,28,86,12,8
2025-09-11 16:00:00,VPP,Clear,low,32,46,24,10
2025-09-11 16:00:00,OAR,Light_Rain,low,31,34,24,8
2025-09-11 16:00:00,XUT,Clear,low,42,50,16,10
2025-09-11 16:00:00,KOK,Clear,low,17,72,25,10
2025-09-11 16:00:00,MDV,Clear,low,29,42,24,10
2025-09-11 16:00:00,CES,Clear,low,25,30,24,10
2025-09-11 16:00:00,MDS,Heatwave,low,45,33,8,4
2025-09-11 16:00:00,ZPK,Clear,low,24,72,7,10
2025-09-11 16:00:00,IEX,Clear,low,20,88,14,10
2025-09-11 16:00:00,SFZ,Clear,low,41,38,6,10
2025-09-11 16:00:00,PBH,Clear,low,45,67,7,10
2025-09-11 16:00:00,DBZ,Clear,low,35,68,6,10
2025-09-11 16:00:00,XVD,Clear,low,28,62,22,10
2025-09-11 16:00:00,KPU,Light_Rain,high,33,79,20,7
2025-09-11 16:00:00,ESS,Heavy_Rain,medium,22,81,11,8
2025-09-11 16:00:00,UKW,Clear,low,35,86,9,10
2025-09-11 16:00:00,JDI,Clear,low,16,64,12,10
2025-09-11 16:00:00,XGO,Dense_Fog,medium,44,57,16,3
2025-09-11 16:00:00,OXM,Light_Rain,low,29,49,25,3
2025-09-11 16:00:00,EFT,Dust_Storm,low,35,40,19,6
2025-09-11 16:00:00,PWY,Clear,low,43,40,20,10
2025-09-11 16:00:00,WTN,Light_Rain,medium,34,82,10,7
2025-09-11 16:00:00,MFG,Clear,low,33,74,24,10
2025-09-11 16:00:00,IVA,Light_Rain,low,42,73,6,3
2025-09-11 16:00:00,QUJ,Light_Rain,high,18,65,11,5
2025-09-11 16:00:00,TDR,Clear,low,24,89,18,10
2025-09-11 16:00:00,EEF,Clear,low,37,30,5,10
2025-09-11 16:00:00,IMO,Light_Rain,medium,42,78,8,5
2025-09-11 16:00:00,QFP,Clear,low,34,34,17,10
2025-09-11 16:00:00,YGR,Dust_Storm,low,27,50,12,8
2025-09-11 16:00:00,LBB,Clear,low,20,77,24,10
2025-09-11 16:00:00,ZAR,Light_Rain,high,28,69,18,4
2025-09-11 16:00:00,PJA,Light_Rain,medium,45,66,9,1
2025-09-11 16:00:00,JQY,Clear,low,36,90,11,10
2025-09-11 16:00:00,YQM,Heavy_Rain,high,40,43,23,5
2025-09-11 16:00:00,FFP,Clear,low,39,61,6,10
2025-09-11 16:00:00,TXT,Heavy_Rain,high,42,50,25,1
2025-09-11 16:00:00,XMG,Cyclone,medium,27,30,62,7
2025-09-11 16:00:00,EXX,Clear,low,39,53,18,10
2025-09-11 16:00:00,UNA,Heavy_Rain,low,36,74,15,4
2025-09-11 16:00:00,BPA,Clear,low,37,35,9,10
2025-09-11 16:00:00,UND,Clear,low,24,63,7,10
2025-09-11 16:00:00,GNC,Clear,low,41,36,7,10
2025-09-11 16:00:00,NCQ,Clear,low,21,43,18,10
2025-09-11 16:00:00,YRO,Clear,low,30,65,15,10
2025-09-11 16:00:00,XUW,Clear,low,22,50,21,10
2025-09-11 16:00:00,WHV,Cyclone,medium,15,45,83,4
2025-09-11 16:00:00,ZOB,Light_Rain,low,20,50,7,6
2025-09-11 16:00:00,QPZ,Heavy_Rain,high,24,72,17,4
2025-09-11 16:00:00,WKK,Clear,low,19,78,11,10
2025-09-11 16:00:00,TUJ,Dense_Fog,high,17,73,22,5
2025-09-11 16:00:00,LNT,Clear,low,39,30,24,10
2025-09-11 16:00:00,AWS,Clear,low,20,38,19,10
2025-09-11 16:00:00,VZB,Clear,low,29,71,25,10
2025-09-11 16:00:00,UBV,Clear,low,24,54,25,10
2025-09-11 16:00:00,BCN,Clear,low,31,53,12,10
2025-09-11 16:00:00,MQV,Heavy_Rain,medium,36,57,10,7
2025-09-11 16:00:00,HGD,Clear,low,15,52,23,10
2025-09-11 16:00:00,OMD,Light_Rain,low,30,64,15,3
2025-09-11 16:00:00,VYY,Light_Rain,low,16,67,13,6
2025-09-11 16:00:00,ROO,Clear,low,38,82,14,10
2025-09-11 16:00:00,VJX,Dense_Fog,high,41,47,20,1
2025-09-11 16:00:00,PAH,Heavy_Rain,medium,28,34,17,6
2025-09-11 16:00:00,XFO,Dense_Fog,medium,39,34,7,4
2025-09-11 16:00:00,QXU,Clear,low,45,57,14,10
2025-09-11 16:00:00,RRG,Heavy_Rain,medium,30,87,25,3
2025-09-11 16:00:00,GFA,Clear,low,23,59,20,10
2025-09-11 16:00:00,CKK,Clear,low,42,85,21,10
2025-09-11 16:00:00,ZSY,Clear,low,29,33,21,10
2025-09-11 16:00:00,PMW,Clear,low,26,63,13,10
2025-09-11 16:00:00,MZQ,Clear,low,22,53,16,10
2025-09-11 16:00:00,WEQ,Heavy_Rain,low,22,76,22,2
2025-09-11 16:00:00,ZYP,Clear,low,32,50,23,10
2025-09-11 16:00:00,KHT,Clear,low,38,34,22,10
2025-09-11 16:00:00,ICD,Clear,low,26,35,15,10
2025-09-11 16:00:00,OVZ,Heatwave,low,45,49,20,2
2025-09-11 16:00:00,QDS,Clear,low,21,31,6,10
2025-09-11 16:00:00,UCA,Clear,low,28,88,13,10
2025-09-11 16:00:00,DSO,Heatwave,medium,42,54,18,5
2025-09-11 16:00:00,CGX,Clear,low,30,31,25,10
2025-09-11 16:00:00,EHT,Clear,low,16,57,23,10
2025-09-11 16:00:00,LTC,Light_Rain,low,20,55,21,6
2025-09-11 16:00:00,XHL,Heavy_Rain,low,38,56,21,3
2025-09-11 16:00:00,PQN,Heatwave,medium,41,70,10,5
2025-09-11 16:00:00,DQD,Clear,low,33,72,23,10
2025-09-11 16:00:00,VKX,Dense_Fog,low,33,36,14,1
2025-09-11 16:00:00,EWT,Clear,low,33,49,5,10
2025-09-11 16:00:00,PPB,Clear,low,23,65,17,10
2025-09-11 16:00:00,ZWM,Clear,low,37,71,5,10
2025-09-11 16:00:00,IKD,Dense_Fog,low,43,36,12,6
2025-09-11 16:00:00,DKQ,Cyclone,medium,41,31,116,8
2025-09-11 16:00:00,XGL,Clear,low,20,30,5,10
2025-09-11 16:00:00,SYR,Clear,low,37,60,15,10
2025-09-11 16:00:00,KEB,Heavy_Rain,low,23,79,5,3
2025-09-11 16:00:00,LDH,Clear,low,21,75,17,10
2025-09-11 16:00:00,ZSH,Clear,low,16,35,17,10
2025-09-11 16:00:00,CSN,Dense_Fog,low,15,59,24,8
2025-09-11 16:00:00,YAI,Heavy_Rain,medium,31,74,9,4
2025-09-11 16:00:00,ATO,Light_Rain,high,32,32,10,7
2025-09-11 16:00:00,LSR,Dense_Fog,medium,18,71,20,3
2025-09-11 16:00:00,DID,Light_Rain,medium,27,77,10,4
2025-09-11 16:00:00,KFI,Heavy_Rain,low,40,58,19,8
2025-09-11 16:00:00,MXI,Clear,low,36,80,20,10
2025-09-11 16:00:00,ZTM,Heavy_Rain,medium,33,57,13,5
2025-09-11 16:00:00,CXC,Clear,low,29,35,11,10
2025-09-11 16:00:00,QTE,Dense_Fog,medium,34,34,19,4
2025-09-11 16:00:00,LPS,Clear,low,39,81,8,10
2025-09-11 16:00:00,KKU,Light_Rain,high,45,83,11,1
2025-09-11 16:00:00,KUF,Dense_Fog,low,28,61,24,8
2025-09-11 16:00:00,KYI,Clear,low,15,44,17,10
2025-09-11 16:00:00,UWE,Clear,low,34,58,22,10
2025-09-11 16:00:00,HKK,Clear,low,43,89,9,10
2025-09-11 16:00:00,AVX,Clear,low,31,56,14,10
2025-09-11 16:00:00,VUG,Light_Rain,high,22,79,22,3
2025-09-11 16:00:00,MKT,Clear,low,34,68,17,10
2025-09-11 16:00:00,YDJ,Dense_Fog,medium,17,67,18,4
2025-09-11 16:00:00,TUF,Clear,low,44,85,15,10
2025-09-11 16:00:00,EAC,Clear,low,35,82,16,10
2025-09-11 16:00:00,SFP,Clear,low,24,61,19,10
2025-09-11 16:00:00,TXJ,Light_Rain,low,29,78,16,7
2025-09-11 16:00:00,VKZ,Heavy_Rain,low,44,61,17,5
2025-09-11 16:00:00,AOA,Clear,low,36,32,7,10
2025-09-11 16:00:00,IXJ,Clear,low,23,41,23,10
2025-09-11 16:00:00,RPW,Clear,low,28,51,8,10
2025-09-11 16:00:00,QEA,Heavy_Rain,medium,40,42,25,6
2025-09-11 16:00:00,WEI,Heavy_Rain,medium,34,86,12,7
2025-09-11 16:00:00,VOO,Light_Rain,medium,27,80,19,1
2025-09-11 16:00:00,BBJ,Clear,low,40,66,18,10
2025-09-11 17:00:00,HZP,Clear,low,35,66,7,10
2025-09-11 17:00:00,SCB,Light_Rain,low,29,82,10,1
2025-09-11 17:00:00,CPX,Clear,low,19,36,13,10
2025-09-11 17:00:00,MRT,Heavy_Rain,high,21,74,14,8
2025-09-11 17:00:00,ARY,Clear,low,37,39,15,10
2025-09-11 17:00:00,AJM,Dense_Fog,low,40,66,23,1
2025-09-11 17:00:00,OZR,Heavy_Rain,medium,21,88,5,8
2025-09-11 17:00:00,KXK,Light_Rain,low,23,49,15,8
2025-09-11 17:00:00,UOI,Dense_Fog,medium,27,39,6,8
2025-09-11 17:00:00,QOU,Clear,low,24,85,15,10
2025-09-11 17:00:00,FMG,Clear,low,44,44,6,10
2025-09-11 17:00:00,MKC,Clear,low,38,59,5,10
2025-09-11 17:00:00,JDC,Light_Rain,low,21,59,8,4
2025-09-11 17:00:00,QXH,Clear,low,18,60,9,10
2025-09-11 17:00:00,XWW,Light_Rain,low,39,56,7,8
2025-09-11 17:00:00,HVR,Heavy_Rain,medium,31,55,17,5
2025-09-11 17:00:00,KYU,Heavy_Rain,high,33,77,25,8
2025-09-11 17:00:00,IXO,Cyclone,medium,23,39,117,8
2025-09-11 17:00:00,DXE,Light_Rain,medium,23,70,9,3
2025-09-11 17:00:00,XFE,Heatwave,low,48,59,16,5
2025-09-11 17:00:00,TZU,Clear,low,44,59,7,10
2025-09-11 17:00:00,RXK,Clear,low,27,47,13,10
2025-09-11 17:00:00,VPP,Clear,low,35,86,24,10
2025-09-11 17:00:00,OAR,Light_Rain,low,43,90,20,2
2025-09-11 17:00:00,XUT,Clear,low,32,90,12,10
2025-09-11 17:00:00,KOK,Clear,low,18,74,18,10
2025-09-11 17:00:00,MDV,Light_Rain,low,20,63,16,7
2025-09-11 17:00:00,CES,Clear,low,39,47,20,10
2025-09-11 17:00:00,MDS,Heatwave,low,42,84,18,1
2025-09-11 17:00:00,ZPK,Light_Rain,medium,25,51,23,3
2025-09-11 17:00:00,IEX,Clear,low,33,66,5,10
2025-09-11 17:00:00,SFZ,Clear,low,44,38,5,10
2025-09-11 17:00:00,PBH,Clear,low,19,76,24,10
2025-09-11 17:00:00,DBZ,Light_Rain,medium,17,49,5,5
2025-09-11 17:00:00,XVD,Clear,low,42,68,25,10
2025-09-11 17:00:00,KPU,Light_Rain,medium,34,64,16,6
2025-09-11 17:00:00,ESS,Heavy_Rain,medium,40,66,14,4
2025-09-11 17:00:00,UKW,Light_Rain,low,35,68,7,2
2025-09-11 17:00:00,JDI,Clear,low,22,90,6,10
2025-09-11 17:00:00,XGO,Dense_Fog,medium,19,51,9,1
2025-09-11 17:00:00,OXM,Light_Rain,low,33,69,17,8
2025-09-11 17:00:00,EFT,Cyclone,medium,17,87,117,8
2025-09-11 17:00:00,PWY,Clear,low,24,64,16,10
2025-09-11 17:00:00,WTN,Heavy_Rain,medium,17,34,6,7
2025-09-11 17:00:00,MFG,Dense_Fog,medium,34,51,12,4
2025-09-11 17:00:00,IVA,Heavy_Rain,medium,33,47,11,4
2025-09-11 17:00:00,QUJ,Clear,low,36,52,8,10
2025-09-11 17:00:00,TDR,Clear,low,45,35,12,10
2025-09-11 17:00:00,EEF,Light_Rain,medium,30,53,6,3
2025-09-11 17:00:00,IMO,Clear,low,41,49,11,10
2025-09-11 17:00:00,QFP,Dust_Storm,low,28,65,6,2
2025-09-11 17:00:00,YGR,Dense_Fog,medium,26,56,12,2
2025-09-11 17:00:00,LBB,Clear,low,37,56,15,10
2025-09-11 17:00:00,ZAR,Heavy_Rain,high,39,61,17,8
2025-09-11 17:00:00,PJA,Light_Rain,low,35,31,6,8
2025-09-11 17:00:00,JQY,Clear,low,33,33,7,10
2025-09-11 17:00:00,YQM,Heavy_Rain,high,22,90,17,3
2025-09-11 17:00:00,FFP,Clear,low,32,89,6,10
2025-09-11 17:00:00,TXT,Heavy_Rain,low,36,75,6,1
2025-09-11 17:00:00,XMG,Light_Rain,low,42,70,25,7
2025-09-11 17:00:00,EXX,Clear,low,30,47,7,10
2025-09-11 17:00:00,UNA,Heavy_Rain,high,45,69,6,6
2025-09-11 17:00:00,BPA,Clear,low,43,81,15,10
2025-09-11 17:00:00,UND,Clear,low,44,70,19,10
2025-09-11 17:00:00,GNC,Clear,low,19,64,25,10
2025-09-11 17:00:00,NCQ,Clear,low,40,77,23,10
2025-09-11 17:00:00,YRO,Dense_Fog,medium,33,62,16,1
2025-09-11 17:00:00,XUW,Clear,low,23,85,6,10
2025-09-11 17:00:00,WHV,Dense_Fog,medium,29,32,22,2
2025-09-11 17:00:00,ZOB,Light_Rain,medium,36,87,23,7
2025-09-11 17:00:00,QPZ,Heavy_Rain,low,21,82,5,8
2025-09-11 17:00:00,WKK,Clear,low,19,38,10,10
2025-09-11 17:00:00,TUJ,Dense_Fog,medium,19,61,8,4
2025-09-11 17:00:00,LNT,Clear,low,26,48,15,10
2025-09-11 17:00:00,AWS,Clear,low,20,44,8,10
2025-09-11 17:00:00,VZB,Clear,low,36,58,5,10
2025-09-11 17:00:00,UBV,Clear,low,36,51,7,10
2025-09-11 17:00:00,BCN,Heavy_Rain,high,43,49,15,1
2025-09-11 17:00:00,MQV,Light_Rain,low,27,84,19,4
2025-09-11 17:00:00,HGD,Clear,low,23,87,19,10
2025-09-11 17:00:00,OMD,Light_Rain,low,19,48,9,2
2025-09-11 17:00:00,VYY,Dense_Fog,medium,34,89,9,2
2025-09-11 17:00:00,ROO,Clear,low,22,52,19,10
2025-09-11 17:00:00,VJX,Dense_Fog,medium,37,57,20,8
2025-09-11 17:00:00,PAH,Heavy_Rain,low,31,41,25,6
2025-09-11 17:00:00,XFO,Clear,low,24,80,9,10
2025-09-11 17:00:00,QXU,Clear,low,19,78,5,10
